經度緯度,電流強度(kA)0
24.6905120.7933,-0
24.6825120.8019,-0
24.6793120.8101,-0
24.7135120.7551,-0
24.6904120.7816,-0
24.6934120.7861,-0
24.4911120.6263,-0
24.4701120.5997,-0
23.8621120.5219,-0
24.9214120.7684,-0
24.6978120.7331,-0
23.3268120.3976,-0
23.3268120.3976,-0
25.0577120.9094,-0
25.0586120.9235,-0
24.4338120.6082,-0
23.9649120.5678,-0
25.0564120.8525,-0
24.4745120.6359,-0
24.6222120.7702,-0
24.568120.7877,-0
24.5934120.8169,-0
24.6272120.8134,-0
24.4339120.6677,-0
24.4067120.6381,-0
24.4368120.6643,-0
24.5884120.7785,-0
24.6477120.8504,-0
24.4608120.667,-0
24.4525120.6576,-0
25.2422120.9019,-0
25.1999120.9499,-0
25.1969120.859,-0
24.9073120.7646,-0
24.8642120.8048,-0
24.9372120.7193,-0
24.6222120.7722,-0
24.6053120.7949,-0
24.6484120.7723,-0
24.6438120.7783,-0
24.4803120.6699,-0
24.4797120.7117,-0
23.365120.4161,-0
23.365120.4161,-0
24.4745120.7267,-0
24.4695120.716,-0
24.495120.6981,-0
24.5476120.6394,-0
24.5267120.6273,-0
24.5196120.6618,-0
24.4938120.6731,-0
24.5717120.7883,-0
24.583120.8138,-0
24.3993120.5749,-0
24.457120.6426,-0
24.4912120.6563,-0
24.4252120.6425,-0
24.3875120.6357,-0
24.5216120.7039,-0
24.4486120.6554,-0
24.4213120.6244,-0
24.4989120.6221,-0
24.5142120.69,-0
24.4892120.7148,-0
24.4916120.717,-0
24.4642120.7187,-0
24.4923120.7047,-0
24.9751120.8782,-0
25.2771120.9177,-0
25.2432120.9363,-0
25.1031120.958,-0
25.0509120.8778,-0
25.0555120.8745,-0
24.4965120.6694,-0
24.5043120.6722,-0
24.5432120.7196,-0
24.6506120.793,-0
24.6626120.8092,-0
24.5508120.7389,-0
24.5787120.7533,-0
23.7288120.4718,-0
24.5733120.7792,-0
25.047120.9728,-0
24.9918120.8755,-0
24.9459120.9026,-0
24.4111120.6696,-0
24.4468120.7072,-0
24.6387120.7079,-0
24.8852120.7742,-0
24.639120.7979,-0
25.0577120.7027,-0
25.0622120.7479,-0
24.481120.7091,-0
24.4805120.7043,-0
25.1011120.8858,-0
24.4345120.6619,-0
24.416120.6415,-0
24.1274120.602,-0
24.0776120.6397,-0
23.8078120.5107,-0
23.6643120.4899,-0
23.6635120.4912,-0
23.5064120.4583,-0
23.5081120.4544,-0
23.5301120.4453,-0
23.5282120.4495,-0
23.5537120.4413,-0
23.5481120.453,-0
23.5456120.4751,-0
23.5537120.4586,-0
23.5501120.459,-0
23.5581120.4427,-0
24.4097120.6182,-0
24.4535120.6676,-0
24.4423120.6483,-0
24.4139120.6159,-0
24.5656120.7923,-0
24.6505120.8075,-0
24.6228120.7709,-0
24.607120.817,-0
24.6662120.7976,-0
24.6932120.8353,-0
24.595120.7791,-0
24.385120.6863,-0
24.8056120.8771,-0
24.4903120.6838,-0
24.5426120.7425,-0
24.5398120.7335,-0
24.3351120.4998,-0
24.5819120.6207,-0
24.8293120.7,-0
24.81120.7075,-0
24.7377120.8303,-0
25.1712120.8156,-0
23.9118120.5571,-0
23.916120.5682,-0
23.5709120.5691,-0
22.3086119.8643,-0
22.6639119.9256,-0
25.6532121.0077,-0
25.5994121.0439,-0
25.2489120.9367,-0
25.2448120.9482,-0
25.1811120.9031,-0
25.2497120.8924,-0
25.2125120.79,-0
25.1529120.7421,-0
25.2533120.8425,-0
25.202120.5821,-0
25.1242120.8339,-0
25.2407120.8145,-0
25.2004120.7336,-0
25.1415120.9713,-0
25.1455120.941,-0
25.17120.9333,-0
25.1413120.8259,-0
25.1339120.9036,-0
25.1435120.7241,-0
24.9682120.7109,-0
25.0829120.9508,-0
25.083120.9673,-0
25.0767120.6745,-0
25.0759120.6258,-0
24.9628120.6974,-0
24.9927120.7317,-0
25.0087120.7009,-0
25.0021120.6443,-0
24.7302120.599,-0
24.8434120.6756,-0
24.8871120.71,-0
24.902120.76,-0
24.8732120.6958,-0
24.8907120.7518,-0
24.9005120.8038,-0
24.9097120.8129,-0
24.8068120.6768,-0
24.7969120.7693,-0
24.7597120.6906,-0
24.8496120.6274,-0
24.8538120.7057,-0
24.7326120.5701,-0
24.8424120.7691,-0
24.8356120.7899,-0
24.7697120.6748,-0
24.767120.6687,-0
24.8216120.8195,-0
24.8153120.6982,-0
24.7381120.5827,-0
24.8387120.7004,-0
24.8687120.7828,-0
24.8134120.7401,-0
24.8353120.691,-0
24.8474120.7965,-0
24.8184120.7569,-0
24.8298120.7833,-0
24.5719120.6195,-0
24.6286120.6432,-0
24.6928120.7813,-0
25.0256120.624,-0
25.0327120.7094,-0
25.0507120.8107,-0
25.0041120.7407,-0
25.061120.9315,-0
25.0567120.8576,-0
25.0422120.854,-0
25.0539120.8233,-0
25.0484120.7621,-0
25.0406120.8526,-0
25.0456120.7317,-0
25.0324120.669,-0
25.035120.702,-0
24.8722120.6993,-0
24.8729120.7015,-0
24.9844120.6891,-0
24.873120.6146,-0
24.9127120.7567,-0
24.9331120.6472,-0
24.9375120.6684,-0
24.8814120.6152,-0
24.9033120.6969,-0
24.8228120.7621,-0
24.8764120.7628,-0
24.8102120.6455,-0
24.8464120.7417,-0
24.7101120.5014,-0
24.8021120.56,-0
24.8767120.7331,-0
24.901120.8083,-0
24.7902120.6625,-0
24.8928120.7491,-0
24.9781120.8618,-0
24.8921120.7368,-0
24.8945120.7514,-0
24.9554120.8553,-0
24.7662120.5019,-0
24.7701120.6294,-0
24.9356120.8676,-0
24.7764120.6646,-0
24.8133120.6031,-0
24.9063120.7901,-0
24.9126120.836,-0
24.836120.6262,-0
24.8566120.6881,-0
24.8567120.7016,-0
24.875120.8001,-0
24.8653120.7652,-0
24.8445120.7252,-0
24.8469120.7316,-0
24.7961120.7965,-0
24.8673120.7762,-0
24.8404120.6635,-0
24.8155120.6958,-0
24.8048120.6688,-0
24.8357120.7548,-0
24.821120.7182,-0
24.8229120.6668,-0
24.8486120.7364,-0
24.8619120.663,-0
24.8141120.6591,-0
24.8473120.7298,-0
24.8589120.7081,-0
24.8405120.6537,-0
24.8546120.6797,-0
24.858120.6902,-0
24.8162120.6666,-0
24.7987120.7638,-0
24.8521120.6677,-0
24.8391120.7136,-0
24.8274120.682,-0
24.9202120.8494,-0
24.9073120.8303,-0
24.8614120.679,-0
24.8834120.7475,-0
24.8146120.7188,-0
24.8594120.6934,-0
24.8866120.7757,-0
24.8612120.7889,-0
24.7926120.7181,-0
24.7733120.6744,-0
24.8809120.7872,-0
24.8725120.6609,-0
24.9031120.7638,-0
24.7967120.6325,-0
24.8369120.7365,-0
24.7613120.5486,-0
24.8458120.6695,-0
24.8615120.7158,-0
24.7798120.6405,-0
24.8382120.7813,-0
24.8901120.8318,-0
24.8307120.7059,-0
24.8812120.7853,-0
24.8943120.7845,-0
24.7864120.7611,-0
24.8038120.7358,-0
24.757120.7005,-0
24.8171120.6069,-0
24.8575120.7227,-0
24.8134120.6787,-0
24.8126120.6766,-0
24.7575120.656,-0
24.7558120.5891,-0
24.8114120.7111,-0
24.8308120.7584,-0
24.8248120.6494,-0
24.8285120.6596,-0
24.8282120.7195,-0
24.8502120.776,-0
24.905120.8519,-0
24.8795120.7942,-0
24.8152120.7947,-0
24.8637120.7404,-0
24.8239120.6468,-0
24.8172120.6143,-0
24.7601120.5629,-0
24.8044120.6739,-0
24.7634120.6071,-0
24.9023120.8752,-0
24.8479120.7345,-0
24.8059120.8184,-0
24.8332120.6727,-0
24.8302120.6644,-0
24.8744120.8064,-0
24.8239120.6567,-0
24.8375120.6941,-0
24.8574120.6666,-0
24.8806120.7972,-0
24.8417120.7776,-0
24.8872120.8597,-0
24.8223120.7635,-0
24.8352120.7375,-0
24.8255120.677,-0
24.8225120.6902,-0
24.7795120.6516,-0
24.8429120.7119,-0
24.8602120.7594,-0
24.8149120.6734,-0
24.7938120.6712,-0
24.826120.7493,-0
24.8373120.7347,-0
24.8122120.6695,-0
24.8189120.6957,-0
24.8213120.702,-0
24.8453120.7865,-0
24.8658120.8548,-0
24.8101120.7349,-0
24.7421120.6669,-0
24.7479120.7447,-0
24.8063120.744,-0
24.7356120.648,-0
24.692120.6209,-0
24.7106120.587,-0
24.683120.566,-0
24.7936120.7357,-0
24.7792120.704,-0
24.8264120.8103,-0
24.7206120.6166,-0
24.5006120.5829,-0
24.5593120.5619,-0
24.5627120.5672,-0
24.6412120.7347,-0
24.5473120.6348,-0
24.5397120.6901,-0
24.5938120.6905,-0
24.4064120.535,-0
24.5139120.6989,-0
24.4359120.659,-0
24.4606120.6579,-0
24.4079120.6348,-0
24.2006120.5412,-0
24.1379120.482,-0
24.2727120.5108,-0
24.3419120.6482,-0
24.2938120.5937,-0
24.0571120.5205,-0
24.1317120.5827,-0
23.9582120.465,-0
24.2399120.6102,-0
24.1497120.5827,-0
24.1594120.5834,-0
24.0542120.5559,-0
24.0879120.5356,-0
24.9499120.7546,-0
24.9388120.7646,-0
24.5006120.6565,-0
24.5686120.7845,-0
24.4736120.673,-0
24.3118120.5826,-0
24.4254120.6995,-0
24.3416120.6411,-0
24.1962120.593,-0
24.6889120.5981,-0
24.6953120.6736,-0
24.7748120.7827,-0
24.7787120.7838,-0
24.8021120.8487,-0
24.8241120.8267,-0
24.7174120.6326,-0
24.7396120.6929,-0
24.7532120.72,-0
24.7483120.6527,-0
24.726120.6737,-0
24.7502120.7211,-0
24.7995120.8533,-0
24.7192120.7651,-0
24.7166120.7608,-0
24.7207120.7614,-0
24.6187120.6069,-0
24.6162120.5817,-0
24.0661120.5601,-0
24.12120.515,-0
24.0273120.5125,-0
24.16120.5738,-0
24.1285120.5464,-0
24.018120.5596,-0
24.1894120.5719,-0
24.165120.55,-0
24.5346120.6615,-0
24.3828120.5781,-0
24.4003120.5981,-0
24.6595120.7222,-0
24.8682120.7903,-0
24.9252120.7363,-0
24.4671120.6655,-0
23.8523120.4986,-0
23.4863120.4456,-0
23.4864120.4454,-0
24.3062120.5988,-0
24.3511120.6437,-0
23.3711120.4002,-0
23.3592120.4032,-0
24.3586120.6036,-0
24.3412120.6514,-0
23.7599120.535,-0
24.2846120.5579,-0
24.3541120.6381,-0
24.3503120.6482,-0
24.4485120.5862,-0
24.4532120.6911,-0
24.6278120.6323,-0
24.5619120.7283,-0
24.7996120.7048,-0
24.8859120.6559,-0
24.8639120.6797,-0
24.7833120.777,-0
24.8579120.7475,-0
24.9192120.6858,-0
24.9757120.6971,-0
24.8014120.8463,-0
24.8371120.8297,-0
24.927120.6392,-0
24.8842120.6841,-0
24.6569120.8661,-0
24.7684120.7182,-0
24.6993120.8208,-0
24.7542120.785,-0
23.6607120.4621,-0
24.4819120.7101,-0
24.1303120.5242,-0
24.1333120.5268,-0
23.2126120.7062,-0
23.4032120.404,-0
23.4149120.425,-0
23.4149120.425,-0
23.4239120.4162,-0
23.4243120.4151,-0
23.4951120.4245,-0
23.4912120.4339,-0
23.6035120.4649,-0
23.6043120.4633,-0
23.7468120.5242,-0
23.7558120.5123,-0
23.8215120.534,-0
23.8696120.5235,-0
24.1128120.5537,-0
24.0748120.5848,-0
24.0707120.5729,-0
24.0688120.5745,-0
24.9128120.844,-0
25.6638121.0086,-0
25.6671121.0064,-0
25.1606120.909,-0
25.025120.8779,-0
25.0159120.9022,-0
25.313120.8426,-0
25.096120.8515,-0
25.0376120.8217,-0
25.0144120.6853,-0
25.0271120.7529,-0
25.0383120.8194,-0
25.0348120.7357,-0
25.0186120.7707,-0
25.002120.6862,-0
25.0019120.8119,-0
25.024120.9138,-0
25.0328120.8424,-0
25.0383120.8524,-0
25.043120.8956,-0
25.0286120.7568,-0
24.9536120.7405,-0
24.8828120.702,-0
24.8708120.6619,-0
24.8621120.6643,-0
24.8113120.7219,-0
24.82120.7045,-0
24.8055120.7984,-0
24.739120.6839,-0
24.584120.5552,-0
24.7221120.7415,-0
24.7331120.7442,-0
24.649120.7776,-0
24.4645120.5523,-0
24.4547120.5392,-0
24.465120.6126,-0
24.4495120.5935,-0
24.5722120.6978,-0
24.5447120.673,-0
24.5556120.7097,-0
24.4115120.5917,-0
24.4392120.624,-0
24.4154120.5962,-0
24.356120.5771,-0
24.4262120.6112,-0
24.5174120.7078,-0
24.5481120.747,-0
24.4203120.664,-0
24.4019120.6425,-0
24.4208120.6629,-0
24.4214120.6558,-0
24.3886120.6671,-0
24.4085120.6491,-0
24.401120.6646,-0
24.4602120.7234,-0
24.455120.7418,-0
24.4083120.6687,-0
24.4287120.6901,-0
24.3614120.661,-0
24.1972120.5328,-0
24.1423120.4806,-0
24.1835120.5524,-0
24.185120.5538,-0
24.1666120.5425,-0
24.356120.6753,-0
24.3399120.6531,-0
24.3793120.6915,-0
24.3469120.6508,-0
24.3863120.6791,-0
24.1707120.5641,-0
24.1824120.5745,-0
24.1457120.5601,-0
24.1594120.5579,-0
24.2193120.6037,-0
24.307120.6816,-0
24.2919120.6548,-0
24.2881120.6656,-0
24.3452120.687,-0
23.8263120.4655,-0
23.8807120.5049,-0
24.1256120.5847,-0
24.0885120.5541,-0
24.138120.5756,-0
24.1276120.5667,-0
24.3864120.7535,-0
24.1398120.5717,-0
23.8436120.4478,-0
24.1314120.6199,-0
24.1187120.6098,-0
23.9939120.5356,-0
24.0078120.5494,-0
24.0403120.5256,-0
23.9322120.5025,-0
24.049120.5781,-0
24.1217120.5511,-0
24.1756120.5973,-0
23.6151120.4428,-0
24.1307120.6365,-0
24.0994120.6122,-0
24.2007120.6378,-0
23.9094120.4969,-0
23.9854120.5565,-0
23.8128120.4951,-0
23.8338120.5097,-0
23.642120.4273,-0
24.0288120.5836,-0
23.7599120.4962,-0
23.4369120.4072,-0
23.6605120.4958,-0
23.6541120.5061,-0
23.6015120.4291,-0
23.5473120.4476,-0
23.5382120.4387,-0
23.543120.4283,-0
23.5387120.4447,-0
23.5392120.4437,-0
24.9336120.8031,-0
24.1732120.5392,-0
23.317119.3177,-0
23.673120.4946,-0
23.6743120.4944,-0
23.5528120.4583,-0
23.6434120.4672,-0
23.8574120.5503,-0
23.5823120.488,-0
23.9245120.5733,-0
24.1611120.6292,-0
24.203120.6632,-0
24.2343120.7127,-0
23.9845120.6254,-0
24.1854120.5909,-0
24.1534120.5604,-0
24.195120.5968,-0
25.0546120.8922,-0
25.0558120.911,-0
23.3894120.4118,-0
24.9853120.8074,-0
24.3728120.5465,-0
23.887120.5031,-0
23.4355120.4389,-0
24.3464120.6147,-0
24.3451120.6185,-0
24.34120.6882,-0
24.3184120.7452,-0
24.5304120.8212,-0
24.5536120.7871,-0
24.5477120.7769,-0
24.6903120.66,-0
24.746120.7966,-0
24.7892120.8388,-0
24.8433120.8436,-0
24.9674120.7789,-0
24.9462120.7971,-0
24.9411120.8107,-0
24.8366120.8375,-0
24.9479120.697,-0
24.8972120.746,-0
24.7316120.8368,-0
24.8341120.6629,-0
24.7981120.7037,-0
24.7488120.7668,-0
24.7120.8182,-0
24.9329120.605,-0
24.799120.7495,-0
24.879120.6454,-0
23.8691120.53,-0
23.8014120.5071,-0
24.6166120.6339,-0
25.0556120.7407,-0
25.2251120.855,-0
23.7837120.5833,-0
24.5325120.749,-0
25.3551120.9233,-0
25.3401120.831,-0
25.3477120.7541,-0
25.2127120.8407,-0
25.0901120.6464,-0
25.1701120.5912,-0
24.9318120.7578,-0
24.8394120.7845,-0
24.7651120.8021,-0
24.827120.7406,-0
24.7848120.7909,-0
24.7462120.7946,-0
24.7627120.7801,-0
24.7084120.7373,-0
24.7589120.6145,-0
24.7151120.6718,-0
24.5566120.7102,-0
24.5469120.7256,-0
24.4721120.6843,-0
24.4357120.7547,-0
23.8753120.4971,-0
23.867120.5798,-0
23.5749120.4174,-0
23.5717120.4154,-0
24.5611120.5398,-0
24.5582120.5426,-0
24.5389120.5931,-0
24.5222120.6119,-0
23.6085120.4779,-0
23.3723120.4159,-0
23.8712120.5547,-0
25.6907120.9538,-0
25.5403121.0622,-0
23.9341120.5669,-0
24.0963122.0495,-0
24.0986122.13,-0
24.4044122.6979,-0
23.7262120.5282,-0
23.7329120.5097,-0
24.3973120.5725,-0
23.9538120.5395,-0
25.0661120.7894,-0
24.9496120.7461,-0
24.9563120.7857,-0
24.9571120.8029,-0
24.9157120.7738,-0
24.865120.7751,-0
25.2392120.9446,-0
25.2337120.9607,-0
25.2182121.0167,-0
25.2383120.957,-0
25.1954120.9967,-0
24.919120.8289,-0
24.9765120.7798,-0
23.9206120.565,-0
23.9223120.5734,-0
24.5298120.5378,-0
23.6517118.9551,-0
23.6795118.9924,-0
23.6532118.9532,-0
23.6742118.9467,-0
23.6693118.9643,-0
23.6761118.9785,-0
23.6861118.9211,-0
23.669118.9507,-0
23.6678118.9482,-0
23.6478118.9319,-0
24.0091118.8366,-0
23.9802118.8595,-0
24.0022118.8689,-0
24.0687118.8981,-0
24.0619118.9762,-0
24.0448118.9296,-0
23.9934118.9966,-0
24.0196118.9562,-0
24.0925118.9939,-0
23.3372118.4885,-0
23.3372118.4885,-0
23.3108118.4557,-0
23.3108118.4557,-0
23.2831118.5092,-0
23.2831118.5092,-0
23.298118.507,-0
23.4149118.6118,-0
23.4568118.5519,-0
23.4299118.5583,-0
23.4209118.6279,-0
23.4336118.6353,-0
23.4539118.6089,-0
23.3912118.6957,-0
23.4202118.6605,-0
23.4234118.6551,-0
23.4112118.5963,-0
23.3525118.4873,-0
23.556118.3687,-0
23.556118.3687,-0
24.4744987487793118.361602783203,162.3190
23.4201118.58,-0
23.4097118.6155,-0
23.5078118.4086,-0
23.4357118.5069,-0
23.4806118.5905,-0
23.5583118.5027,-0
23.5631118.5428,-0
23.424118.4848,-0
23.456118.4747,-0
23.4417118.6025,-0
23.4401118.6053,-0
23.4237118.614,-0
23.4205118.6195,-0
23.4277118.6219,-0
23.4377118.5636,-0
23.4412118.5964,-0
23.4117118.5831,-0
23.4085118.5887,-0
23.4059118.6111,-0
23.4872118.7357,-0
23.528118.7047,-0
23.5178118.6838,-0
23.5191118.6012,-0
23.4863118.5481,-0
23.4879118.5453,-0
23.630220413208118.741813659668,20.51650
23.5739118.5589,-0
23.5376118.6831,-0
23.5376118.6831,-0
23.7216510772705118.634254455566,-37.12950
23.5652118.5943,-0
24.3231964111328119.680885314941,-6.93750
23.806118.9342,-0
23.806118.9342,-0
23.6586118.6215,-0
23.6694118.6475,-0
23.6912118.6348,-0
23.7277118.7578,-0
23.6992118.5716,-0
23.6747118.7803,-0
24.7721120.6628,-0
25.0885715484619120.510597229004,-5.64250
25.0348949432373120.47388458252,6.6970
24.8647120.7282,-0
24.8864120.7421,-0
24.8976120.7375,-0
24.8986120.7383,-0
23.8712119.2339,-0
23.8672119.2379,-0
23.8571119.2148,-0
25.133415222168120.612617492676,10.4710
23.8738119.1912,-0
23.8524119.2043,-0
23.8841119.3365,-0
23.9159119.3562,-0
23.9443119.3428,-0
23.9614119.3386,-0
23.959119.3558,-0
23.9264119.363,-0
23.8296119.1985,-0
25.1215801239014120.557769775391,40.5520
24.8925120.7085,-0
24.8955120.7187,-0
24.8826120.7306,-0
24.9099120.7219,-0
23.9806119.3377,-0
23.9838118.9162,-0
23.9882118.9233,-0
23.9957118.9118,-0
23.4416121.5669,-0
23.8128118.3338,-0
23.9956188201904118.487129211426,120.3050
23.8229118.3666,-0
23.8602118.3697,-0
23.8406118.3877,-0
23.891118.4542,-0
24.0424518585205118.526237487793,186.8690
23.8139118.559,-0
23.9267118.5842,-0
24.1279067993164118.489181518555,249.1950
23.9267118.5842,-0
23.9095118.5074,-0
23.9978118.6117,-0
23.9847118.6273,-0
23.8817118.5723,-0
23.8577118.5397,-0
23.9693118.4355,-0
24.0584119.0674,-0
24.0762119.0659,-0
24.0646119.0587,-0
24.1915855407715119.319541931152,-18.6480
24.4377670288086119.151298522949,49.950
24.5803642272949119.869369506836,7.2520
24.8441120.5468,-0
25.0729121.5176,-0
25.0729121.5176,-0
25.3334312438965120.74063873291,-5.75350
25.0531120.8354,-0
25.0989120.8906,-0
25.0989120.8894,-0
25.1134120.8798,-0
25.1551120.8989,-0
25.1297120.9264,-0
25.2273120.9505,-0
25.2273120.9505,-0
23.2279119.7156,-0
23.2211119.7096,-0
23.4131908416748119.643264770508,25.06750
23.2155119.7047,-0
25.4835120.9825,-0
23.573120.8636,-0
22.5692120.5568,-0
22.5642120.5586,-0
23.7988120.0233,-0
23.8684120.5494,-0
23.164121.0013,-0
23.6665119.2187,-0
22.7199122.4102,-0
22.8462122.0473,-0
22.8462122.0473,-0
22.8586121.9808,-0
23.7999119.2652,-0
23.7999119.2652,-0
23.7872119.2514,-0
23.7872119.2514,-0
22.786122.3291,-0
22.7875122.3247,-0
22.7969122.284,-0
23.412118.9401,-0
23.5381119.0313,-0
23.5381119.0313,-0
23.5444119.0097,-0
23.5444119.0097,-0
23.2769118.9738,-0
23.616118.9373,-0
23.6241118.9537,-0
23.617119.0273,-0
23.6315119.0025,-0
23.6292118.9832,-0
23.324119.0727,-0
23.3551119.0467,-0
23.3442119.0752,-0
23.359119.1287,-0
23.3316119.1468,-0
23.3143119.1283,-0
23.3095119.0592,-0
23.3083119.1087,-0
23.3116119.0901,-0
23.5060291290283119.10865020752,-11.6920
23.339119.0891,-0
23.3319119.0993,-0
23.4517307281494118.90453338623,-51.430
23.3569119.1159,-0
23.338119.0679,-0
23.4122119.2111,-0
23.4115119.1314,-0
23.4391119.0972,-0
23.4258119.0763,-0
23.4694119.2935,-0
23.4348119.2166,-0
23.5634119.287,-0
23.4622118.4987,-0
24.0091119.3387,-0
22.0151119.2269,-0
22.0631119.2302,-0
22.0537119.1908,-0
22.0336119.1242,-0
23.2458119.3212,-0
23.2456119.3245,-0
22.0243119.2432,-0
22.0349119.2237,-0
21.9931119.2036,-0
21.9605119.1615,-0
23.3264119.3086,-0
23.3272119.3166,-0
23.3324119.2541,-0
23.3283119.2595,-0
23.359119.2637,-0
22.0243119.1562,-0
23.4169119.3124,-0
22.0269119.1518,-0
22.0353119.1808,-0
22.0279119.1476,-0
22.0271119.1415,-0
23.4502119.343,-0
22.0444119.2425,-0
22.0521119.2018,-0
22.0503119.2745,-0
23.3672122.7124,-0
23.3778122.6964,-0
23.0929122.705,-0
23.2852122.6812,-0
23.2737122.6769,-0
23.8715122.1709,-0
21.995119.2226,-0
21.9263119.1446,-0
21.9263119.1446,-0
23.335122.6918,-0
23.308122.6832,-0
23.3121122.7089,-0
21.9018119.0629,-0
21.9018119.0629,-0
21.9339119.1765,-0
21.9384119.1755,-0
21.9553119.1987,-0
21.9455119.1808,-0
23.3753122.7163,-0
21.9259119.1136,-0
21.9239119.1117,-0
21.9342119.1292,-0
21.9342119.1292,-0
21.9355119.148,-0
21.9873119.1683,-0
25.3408120.7622,-0
25.3114120.7603,-0
25.3429120.7589,-0
25.3557120.7549,-0
25.3607120.7556,-0
21.9629119.2492,-0
21.9708119.2144,-0
21.9771119.2496,-0
21.971119.2432,-0
22.0042119.2133,-0
21.9968119.2135,-0
22.0314119.2933,-0
21.9972119.1923,-0
23.3242122.6768,-0
22.0125119.2386,-0
25.8302421569824120.79768371582,99.47450
21.9412119.1463,-0
21.9412119.1463,-0
21.9471119.1779,-0
21.9028119.1319,-0
21.9402119.1664,-0
21.9736119.1475,-0
21.9598119.2404,-0
21.9526119.2397,-0
21.963119.239,-0
21.9469119.2097,-0
21.9798119.2287,-0
21.986119.2119,-0
22.0096119.2334,-0
22.0052119.2344,-0
21.9733119.1586,-0
21.9439119.1683,-0
21.9439119.1683,-0
25.9367561340332120.889007568359,12.3580
25.7093120.8321,-0
21.954119.2015,-0
21.9428119.0634,-0
21.9489119.0694,-0
21.9657119.1931,-0
21.9538119.1873,-0
21.9769119.2761,-0
21.9998119.2174,-0
21.9381119.1024,-0
21.9585119.1434,-0
21.9585119.1434,-0
21.9346119.1099,-0
21.9274119.0893,-0
21.928119.0927,-0
25.9860057830811121.055389404297,13.6530
21.984119.2544,-0
21.9819119.2155,-0
21.9828119.2387,-0
22.0402119.2572,-0
22.4409694671631119.074119567871,17.4270
22.4217395782471118.542915344238,-24.4570
22.3860740661621118.945083618164,16.4650
21.9361119.2861,-0
22.088830947876120.09587097168,-21.73750
22.0063119.3888,-0
22.0063119.3888,-0
21.9819119.3534,-0
21.9813119.2558,-0
22.118860244751120.24503326416,-7.1780
22.0992889404297120.273651123047,-54.5380
22.2119789123535120.357376098633,-62.90
22.0806350708008120.231353759766,-31.17250
22.3123893737793120.428855895996,-38.75750
22.8257751464844121.175537109375,4.8470
22.8544235229492121.157295227051,-6.2530
22.8045387268066121.294364929199,-4.16250
22.8481693267822121.171897888184,-11.2850
22.129121.8291,-0
22.4772033691406120.572021484375,17.03850
22.9421672821045121.188568115234,-5.6610
22.2153121.0665,-0
22.9315643310547121.257987976074,7.38150
22.253121.7953,-0
22.2534121.7985,-0
22.2401121.8051,-0
22.1804121.7808,-0
22.2511121.7781,-0
22.2622121.7501,-0
22.2622121.7501,-0
22.2787121.7361,-0
22.2523121.7208,-0
22.6167120.6286,-0
22.2685121.7727,-0
22.9373817443848121.260215759277,-27.1580
22.5517119.8351,-0
22.2829120.5322,-0
22.6312119.8959,-0
22.6659119.5659,-0
22.6433119.5314,-0
22.5821119.9627,-0
22.5827119.9634,-0
22.2599121.7493,-0
22.2599121.7493,-0
22.2547121.7539,-0
22.4017120.3086,-0
22.4017120.3086,-0
22.5976120.0084,-0
22.2686120.5803,-0
22.2686120.5917,-0
22.6429119.8766,-0
22.6734119.9156,-0
22.6605119.9466,-0
22.7101119.8626,-0
22.6176119.8994,-0
22.6293119.9139,-0
22.6995119.8983,-0
22.6401119.9874,-0
22.7208119.8769,-0
22.5528119.7696,-0
22.4263120.4208,-0
22.1301120.6052,-0
22.65120.0983,-0
22.6425120.0674,-0
22.712119.9413,-0
22.7054119.9327,-0
22.2177486419678120.569381713867,-16.48350
22.725119.8122,-0
22.2525120.5554,-0
22.5761120.0016,-0
22.5983120.0267,-0
22.6066120.0495,-0
22.6225119.6999,-0
22.5961119.7263,-0
22.5514119.8825,-0
22.5335119.8309,-0
22.5803119.7318,-0
22.5572119.7036,-0
22.1681120.6137,-0
22.6361119.902,-0
22.6015120.0148,-0
22.5618120.125,-0
22.7829120.164,-0
22.8469120.0731,-0
22.8403120.1076,-0
22.6929120.1221,-0
23.0242214202881121.354515075684,3.70
22.7443120.2441,-0
22.7262120.2594,-0
22.2457828521729120.392189025879,-49.7280
22.3627119.6482,-0
22.3756119.8479,-0
22.495120.0272,-0
22.2287216186523120.428649902344,-22.14450
22.9483119.9884,-0
22.322961807251120.475196838379,-7.64050
22.5484119.6946,-0
22.5561119.7047,-0
22.5319119.7903,-0
22.5148119.8315,-0
22.5346119.742,-0
22.8635120.0231,-0
22.7888120.266,-0
22.8151120.2465,-0
22.7986120.2655,-0
22.731120.2721,-0
23.1934120.7827,-0
22.5229119.833,-0
22.317195892334120.497886657715,-60.0880
22.3436965942383120.487953186035,-55.70350
22.76584815979120.454978942871,4.23650
22.3964328765869120.509506225586,-7.8440
22.8731120.0758,-0
22.8782120.0828,-0
22.8543120.2198,-0
22.357121.6991,-0
23.098295211792121.3896484375,-10.45250
22.4377040863037120.494697570801,-38.2580
22.3211119.333,-0
22.3596572875977120.528533935547,-83.990
22.3892119.6428,-0
22.6006119.5541,-0
22.327121.7964,-0
23.1902120.5356,-0
22.3729267120361120.520645141602,-37.64750
22.5438119.6395,-0
22.5511119.6493,-0
22.5441119.5317,-0
23.2495594024658121.438110351562,7.49250
23.0586967468262121.466728210449,7.41850
22.5086119.5277,-0
22.5209119.8155,-0
22.5203119.8717,-0
22.5089119.9575,-0
